epoch,ms,label,quality,raw_rms,filt_rms,hum_pct,D_abs,T_abs,A_abs,B_abs,G_abs,D_rel,T_rel,A_rel,B_rel,G_rel,A_B_ratio,T_A_ratio
4923,4922683,Neutral,good,1337.7,2.9,0.0,7863.305,4911.692,3605.234,3301.774,3098.362,0.3452,0.2156,0.1583,0.1449,0.1360,1.092,1.362
4924,4923683,Neutral,good,1338.2,3.4,0.0,1136.466,6521.206,4094.337,3403.773,1530.762,0.0681,0.3908,0.2454,0.2040,0.0917,1.203,1.593
4925,4924682,Neutral,good,1338.0,3.3,0.0,1605.972,3432.350,4032.697,9476.040,7087.235,0.0626,0.1339,0.1573,0.3697,0.2765,0.426,0.851
4926,4925683,Neutral,good,1338.0,3.3,0.0,3894.573,1092.924,470.916,682.805,1393.369,0.5169,0.1451,0.0625,0.0906,0.1849,0.690,2.321
4927,4926682,Neutral,good,1337.4,2.9,0.0,4885.274,3264.758,1088.885,4416.677,1489.782,0.3226,0.2156,0.0719,0.2916,0.0984,0.247,2.998
4928,4927682,Neutral,good,1338.7,2.8,0.0,4197.056,1592.163,1941.067,1260.050,1501.426,0.4000,0.1518,0.1850,0.1201,0.1431,1.540,0.820
4929,4928682,Neutral,good,1336.3,3.2,0.0,3893.637,1412.539,3095.048,4242.826,3070.085,0.2478,0.0899,0.1970,0.2700,0.1954,0.729,0.456
4930,4929682,Neutral,good,1336.9,3.1,0.0,5207.367,7227.377,2191.049,2237.663,899.816,0.2932,0.4069,0.1233,0.1260,0.0507,0.979,3.299
4931,4930682,Neutral,good,1337.0,3.3,0.0,7293.655,3752.023,1199.165,7113.821,5680.486,0.2913,0.1498,0.0479,0.2841,0.2269,0.169,3.129
4932,4931682,Neutral,good,1337.8,3.5,0.0,25833.490,10370.683,1841.177,2909.360,835.878,0.6182,0.2482,0.0441,0.0696,0.0200,0.633,5.633
4933,4932682,Neutral,good,1337.9,2.8,0.0,3400.992,4010.609,4182.924,2780.982,1059.023,0.2203,0.2598,0.2710,0.1802,0.0686,1.504,0.959
4934,4933682,Neutral,good,1338.1,3.0,0.0,1476.672,632.939,1246.913,10296.651,4924.308,0.0795,0.0341,0.0671,0.5543,0.2651,0.121,0.508
4935,4934682,Neutral,good,1337.9,3.4,0.0,3216.388,1049.839,1289.029,7208.373,1215.556,0.2301,0.0751,0.0922,0.5157,0.0870,0.179,0.814
4936,4935682,Neutral,good,1337.7,2.8,0.0,6017.389,7775.164,2927.736,4255.761,1079.132,0.2728,0.3525,0.1327,0.1930,0.0489,0.688,2.656
4937,4936682,Neutral,good,1338.2,2.7,0.0,6622.626,4284.340,256.820,2059.242,1791.578,0.4411,0.2853,0.0171,0.1371,0.1193,0.125,16.682
4938,4937682,Neutral,good,1337.9,2.8,0.0,1727.184,707.681,3036.372,17089.199,10622.324,0.0521,0.0213,0.0915,0.5150,0.3201,0.178,0.233
4939,4938682,Neutral,good,1338.8,3.2,0.0,2283.329,978.874,2051.457,4898.941,595.050,0.2113,0.0906,0.1898,0.4533,0.0551,0.419,0.477
4940,4939682,Neutral,good,1337.8,3.7,0.0,4590.098,4740.856,4492.546,7261.034,1721.931,0.2013,0.2079,0.1970,0.3184,0.0755,0.619,1.055
4941,4940682,Neutral,good,1338.0,3.7,0.0,1958.745,913.550,650.440,2707.478,1561.887,0.2514,0.1172,0.0835,0.3475,0.2004,0.240,1.405
4942,4941682,Neutral,good,1337.5,3.0,0.0,5018.691,1911.892,2115.868,3868.115,1761.909,0.3420,0.1303,0.1442,0.2636,0.1200,0.547,0.904
4943,4942681,Neutral,good,1337.4,3.0,0.0,1018.391,850.528,1810.933,3568.055,1984.270,0.1103,0.0921,0.1962,0.3865,0.2149,0.508,0.470
4944,4943681,Neutral,good,1337.4,3.2,0.0,5889.549,6194.406,5680.188,2994.426,1836.652,0.2607,0.2741,0.2514,0.1325,0.0813,1.897,1.091
4945,4944681,Neutral,good,1338.3,3.7,0.0,1317.052,2407.994,1176.918,9250.333,2352.625,0.0798,0.1459,0.0713,0.5605,0.1425,0.127,2.046
4946,4945681,Neutral,good,1338.0,3.5,0.0,4457.148,5503.170,1447.767,2122.490,1582.316,0.2949,0.3641,0.0958,0.1404,0.1047,0.682,3.801
4947,4946681,Neutral,good,1338.3,3.7,0.0,21475.639,9017.505,6230.324,18180.674,2720.482,0.3727,0.1565,0.1081,0.3155,0.0472,0.343,1.447
4948,4947681,Neutral,good,1338.1,3.0,0.0,4696.724,1180.555,7947.377,12355.500,7007.758,0.1415,0.0356,0.2395,0.3723,0.2112,0.643,0.149
4949,4948681,Neutral,good,1337.6,3.4,0.0,1150.983,286.933,2165.316,2993.408,1712.272,0.1385,0.0345,0.2606,0.3603,0.2061,0.723,0.133
4950,4949681,Neutral,good,1337.7,3.2,0.0,7770.833,4198.694,2145.246,3339.429,1841.772,0.4027,0.2176,0.1112,0.1731,0.0954,0.642,1.957
4951,4950681,Neutral,good,1337.3,3.5,0.0,11524.086,2325.985,4435.528,7677.035,2078.773,0.4110,0.0829,0.1582,0.2738,0.0741,0.578,0.524
4952,4951681,Neutral,good,1337.8,3.5,0.0,1612.161,1383.333,844.357,6324.941,3600.984,0.1171,0.1005,0.0613,0.4595,0.2616,0.133,1.638
4953,4952681,Neutral,good,1337.2,3.2,0.0,3234.791,1461.167,3196.560,3913.497,949.974,0.2536,0.1145,0.2506,0.3068,0.0745,0.817,0.457
4954,4953681,Neutral,good,1338.1,3.1,0.0,3415.769,5302.673,4391.905,1854.515,792.027,0.2168,0.3365,0.2787,0.1177,0.0503,2.368,1.207
4955,4954681,Neutral,good,1338.0,2.9,0.0,897.025,3206.098,3962.770,4500.723,1406.279,0.0642,0.2295,0.2836,0.3221,0.1006,0.880,0.809
4956,4955681,Neutral,good,1337.4,3.5,0.0,6421.415,1727.593,1692.295,2750.558,441.426,0.4927,0.1326,0.1298,0.2110,0.0339,0.615,1.021
4957,4956681,Neutral,good,1337.6,2.6,0.0,89.431,263.475,1035.127,3975.770,2372.432,0.0116,0.0341,0.1338,0.5139,0.3067,0.260,0.255
4958,4957680,Neutral,good,1337.7,2.7,0.0,2134.238,2553.018,2749.914,1103.943,482.537,0.2365,0.2829,0.3047,0.1223,0.0535,2.491,0.928
4959,4958680,Neutral,good,1338.2,2.9,0.0,2789.285,4355.022,7029.495,8056.052,1582.032,0.1171,0.1829,0.2952,0.3383,0.0664,0.873,0.620
4960,4959680,Neutral,good,1337.8,3.3,0.0,6499.798,7594.371,3205.970,2637.964,2655.004,0.2877,0.3361,0.1419,0.1168,0.1175,1.215,2.369
4961,4960680,Neutral,good,1337.8,3.5,0.0,3934.443,6363.221,8248.311,7534.503,898.940,0.1458,0.2359,0.3057,0.2793,0.0333,1.095,0.771
4962,4961680,Neutral,good,1338.3,3.2,0.0,1578.149,5823.116,4212.630,8582.971,1308.756,0.0734,0.2708,0.1959,0.3991,0.0609,0.491,1.382
4963,4962680,Neutral,good,1338.6,3.5,0.0,6100.354,7834.409,1701.001,6912.599,643.877,0.2630,0.3378,0.0733,0.2981,0.0278,0.246,4.606
4964,4963680,Neutral,good,1338.5,3.5,0.0,1533.462,7280.389,5547.517,4015.560,549.596,0.0810,0.3847,0.2931,0.2122,0.0290,1.382,1.312
4965,4964680,Neutral,good,1338.6,3.5,0.0,4011.084,6153.239,2373.195,5309.882,256.648,0.2216,0.3399,0.1311,0.2933,0.0142,0.447,2.593
4966,4965680,Neutral,good,1339.2,3.6,0.0,705.216,3989.458,3882.820,3629.334,5343.589,0.0402,0.2273,0.2212,0.2068,0.3045,1.070,1.027
4967,4966680,Neutral,good,1338.8,3.4,0.0,5889.143,17867.797,6218.573,6566.540,8071.861,0.1320,0.4005,0.1394,0.1472,0.1809,0.947,2.873
4968,4967680,Neutral,good,1338.8,3.5,0.0,1223.810,1022.879,1705.079,6529.615,2329.977,0.0955,0.0798,0.1331,0.5097,0.1819,0.261,0.600
4969,4968680,Neutral,good,1337.5,3.4,0.0,8913.701,6462.610,2607.406,2583.937,1116.884,0.4111,0.2980,0.1202,0.1192,0.0515,1.009,2.479
4970,4969680,Neutral,good,1337.0,3.5,0.0,2456.170,4095.657,3857.697,2582.013,1120.120,0.1741,0.2902,0.2734,0.1830,0.0794,1.494,1.062
4971,4970680,Neutral,good,1338.3,3.2,0.0,11815.411,3882.979,1815.744,3797.157,1307.648,0.5224,0.1717,0.0803,0.1679,0.0578,0.478,2.139
4972,4971679,Neutral,good,1337.9,3.5,0.0,2267.182,6789.214,7528.783,3919.641,1054.868,0.1052,0.3149,0.3492,0.1818,0.0489,1.921,0.902
4973,4972680,Neutral,good,1337.9,2.8,0.0,4266.541,3411.006,4305.670,4394.993,1300.917,0.2413,0.1929,0.2435,0.2486,0.0736,0.980,0.792
4974,4973679,Neutral,good,1337.8,3.6,0.0,928.568,2290.932,349.536,6177.964,3955.131,0.0678,0.1672,0.0255,0.4509,0.2887,0.057,6.554
4975,4974679,Neutral,good,1338.2,3.2,0.0,5052.009,2925.549,1200.286,6830.534,308.394,0.3096,0.1793,0.0736,0.4186,0.0189,0.176,2.437
4976,4975679,Neutral,good,1338.2,2.5,0.0,1157.794,1053.110,1232.144,1231.999,341.377,0.2308,0.2099,0.2456,0.2456,0.0681,1.000,0.855
4977,4976679,Neutral,good,1338.9,3.5,0.0,3364.762,2286.959,1084.279,3182.517,4571.227,0.2322,0.1578,0.0748,0.2196,0.3155,0.341,2.109
4978,4977679,Neutral,good,1338.7,3.2,0.0,6135.729,7944.735,8069.615,5353.079,1445.360,0.2120,0.2744,0.2788,0.1849,0.0499,1.507,0.985
4979,4978679,Neutral,good,1337.8,2.7,0.0,4487.816,2521.980,2016.602,2171.679,1464.594,0.3544,0.1992,0.1593,0.1715,0.1157,0.929,1.251
4980,4979679,Neutral,good,1338.4,3.6,0.0,19058.217,3249.545,1852.735,3556.812,4647.695,0.5889,0.1004,0.0572,0.1099,0.1436,0.521,1.754
4981,4980679,Neutral,good,1338.4,3.5,0.0,7108.542,807.030,3160.502,4835.574,6359.521,0.3192,0.0362,0.1419,0.2171,0.2855,0.654,0.255
4982,4981679,Neutral,good,1336.8,3.6,0.0,22654.672,19075.730,7209.410,3853.746,1077.107,0.4205,0.3541,0.1338,0.0715,0.0200,1.871,2.646
4983,4982679,Neutral,good,1336.2,3.4,0.0,1060.861,762.348,1819.095,4004.743,2008.271,0.1099,0.0790,0.1884,0.4148,0.2080,0.454,0.419
4984,4983679,Neutral,good,1336.8,2.8,0.0,2753.267,2760.584,895.473,6019.412,2585.521,0.1834,0.1839,0.0596,0.4009,0.1722,0.149,3.083
4985,4984679,Neutral,good,1338.2,4.0,0.0,8007.337,5804.829,2862.487,3182.936,2283.392,0.3617,0.2622,0.1293,0.1438,0.1031,0.899,2.028
4986,4985679,Neutral,good,1338.9,3.2,0.0,7392.448,4224.680,1098.049,7046.416,1855.125,0.3420,0.1954,0.0508,0.3260,0.0858,0.156,3.847
4987,4986679,Neutral,good,1340.3,3.5,0.0,2994.319,1511.395,1850.597,6251.270,939.645,0.2210,0.1116,0.1366,0.4614,0.0694,0.296,0.817
4988,4987678,Neutral,good,1338.3,3.6,0.0,7981.480,10391.278,5290.707,2875.583,505.682,0.2951,0.3842,0.1956,0.1063,0.0187,1.840,1.964
4989,4988678,Neutral,good,1337.5,3.4,0.0,1790.421,1320.917,128.540,4142.359,884.587,0.2166,0.1598,0.0155,0.5011,0.1070,0.031,10.276
4990,4989678,Neutral,good,1339.4,3.4,0.0,4554.064,3605.866,2782.834,6126.629,6968.000,0.1895,0.1500,0.1158,0.2549,0.2899,0.454,1.296
4991,4990678,Neutral,good,1340.3,2.9,0.0,6930.706,727.982,657.990,1550.212,427.281,0.6733,0.0707,0.0639,0.1506,0.0415,0.424,1.106
4992,4991678,Neutral,good,1339.5,3.5,0.0,5625.323,1701.866,1315.323,6814.718,1240.259,0.3369,0.1019,0.0788,0.4081,0.0743,0.193,1.294
4993,4992678,Neutral,good,1339.4,3.1,0.0,5849.318,1885.245,1511.870,1640.443,569.027,0.5106,0.1646,0.1320,0.1432,0.0497,0.922,1.247
4994,4993678,Neutral,good,1338.2,3.5,0.0,6696.998,2694.894,2363.729,1471.847,7094.667,0.3295,0.1326,0.1163,0.0724,0.3491,1.606,1.140
4995,4994678,Neutral,good,1336.9,3.2,0.0,24346.746,9458.146,3464.763,2351.106,710.243,0.6037,0.2345,0.0859,0.0583,0.0176,1.474,2.730
4996,4995678,Neutral,good,1337.2,3.0,0.0,11232.894,5023.613,2992.536,4443.591,2012.398,0.4370,0.1954,0.1164,0.1729,0.0783,0.673,1.679
4997,4996678,Neutral,good,1338.3,3.7,0.0,31116.076,1334.520,4038.843,7123.731,2606.859,0.6732,0.0289,0.0874,0.1541,0.0564,0.567,0.330
4998,4997678,Neutral,good,1337.7,3.2,0.0,4566.393,3275.848,3442.595,2437.367,1720.068,0.2957,0.2121,0.2229,0.1578,0.1114,1.412,0.952
4999,4998678,Neutral,good,1337.5,2.8,0.0,2813.430,1175.220,1340.486,2890.173,2411.021,0.2647,0.1106,0.1261,0.2719,0.2268,0.464,0.877
5000,4999678,Neutral,good,1340.3,4.3,0.0,25109.680,564.857,806.268,2266.121,2167.840,0.8122,0.0183,0.0261,0.0733,0.0701,0.356,0.701
5001,5000678,Neutral,good,1339.9,2.8,0.0,1345.243,2369.091,2278.518,2365.482,1213.693,0.1405,0.2475,0.2380,0.2471,0.1268,0.963,1.040
5002,5001678,Neutral,good,1339.5,3.0,0.0,9722.147,6696.681,3815.658,3596.123,3280.174,0.3586,0.2470,0.1407,0.1326,0.1210,1.061,1.755
5003,5002678,Neutral,good,1338.8,3.1,0.0,2997.786,905.365,2272.193,4426.320,397.461,0.2725,0.0823,0.2066,0.4024,0.0361,0.513,0.398
5004,5003677,Neutral,good,1338.5,4.0,0.0,4535.931,8170.880,7070.173,13204.616,1783.395,0.1305,0.2350,0.2034,0.3798,0.0513,0.535,1.156
5005,5004677,Neutral,good,1339.0,3.3,0.0,3275.009,6242.831,6945.768,961.399,1681.239,0.1714,0.3267,0.3635,0.0503,0.0880,7.225,0.899
5006,5005677,Neutral,good,1339.0,2.6,0.0,3557.950,3056.054,2693.792,1779.879,314.436,0.3120,0.2680,0.2363,0.1561,0.0276,1.513,1.134
5007,5006677,Neutral,good,1338.9,2.8,0.0,8699.060,7623.244,995.006,4633.671,2463.611,0.3563,0.3122,0.0408,0.1898,0.1009,0.215,7.662
5008,5007677,Neutral,good,1339.0,3.1,0.0,5731.574,3278.183,3742.502,10904.395,2473.576,0.2193,0.1255,0.1432,0.4173,0.0947,0.343,0.876
5009,5008677,Neutral,good,1338.9,3.3,0.0,4208.782,7800.804,13336.712,5655.119,4331.612,0.1191,0.2208,0.3775,0.1601,0.1226,2.358,0.585
5010,5009677,Neutral,good,1339.5,3.4,0.0,3786.575,1923.313,1981.646,9384.392,1308.876,0.2060,0.1046,0.1078,0.5104,0.0712,0.211,0.971
5011,5010677,Neutral,good,1339.6,3.1,0.0,8565.327,11143.029,5566.594,4704.284,3725.033,0.2541,0.3306,0.1652,0.1396,0.1105,1.183,2.002
5012,5011677,Neutral,good,1339.3,3.0,0.0,1131.938,1127.032,853.827,3363.213,1062.417,0.1502,0.1495,0.1133,0.4461,0.1409,0.254,1.320
5013,5012677,Neutral,good,1337.7,3.8,0.0,2836.176,2427.016,2187.070,7641.408,801.924,0.1784,0.1527,0.1376,0.4808,0.0505,0.286,1.110
5014,5013677,Neutral,good,1339.1,3.4,0.0,7667.584,153.790,2611.412,8547.397,1988.561,0.3657,0.0073,0.1245,0.4076,0.0948,0.306,0.059
5015,5014677,Neutral,good,1340.5,3.9,0.0,6285.222,3239.333,3751.909,4276.434,1157.498,0.3359,0.1731,0.2005,0.2286,0.0619,0.877,0.863
5016,5015677,Neutral,good,1339.8,3.0,0.0,3940.315,1247.355,1207.978,5286.896,921.106,0.3126,0.0990,0.0958,0.4195,0.0731,0.228,1.033
5017,5016971,Neutral,good,1338.4,3.9,0.0,5741.172,8349.346,3259.727,7280.299,3229.358,0.2061,0.2997,0.1170,0.2613,0.1159,0.448,2.561
5018,5017677,Neutral,good,1337.8,3.1,0.0,7205.348,4923.405,2007.952,4739.154,7879.360,0.2693,0.1840,0.0750,0.1771,0.2945,0.424,2.452
5019,5018677,Neutral,good,1338.3,2.9,0.0,6988.053,2520.739,4694.091,4284.430,2204.423,0.3377,0.1218,0.2269,0.2071,0.1065,1.096,0.537
5020,5019677,Neutral,good,1340.1,3.8,0.0,5891.494,3969.758,8248.767,7809.443,1597.935,0.2141,0.1443,0.2998,0.2838,0.0581,1.056,0.481
5021,5020676,Neutral,good,1339.2,2.8,0.0,1831.769,663.393,816.358,610.578,436.201,0.4203,0.1522,0.1873,0.1401,0.1001,1.337,0.813
5022,5021676,Neutral,good,1338.3,3.0,0.0,9122.533,9549.922,5301.054,2656.925,1131.025,0.3286,0.3440,0.1910,0.0957,0.0407,1.995,1.802
5023,5022676,Neutral,good,1338.4,3.4,0.0,6819.470,9400.258,4961.155,4568.343,1365.760,0.2515,0.3467,0.1830,0.1685,0.0504,1.086,1.895
5024,5023676,Neutral,good,1338.1,3.0,0.0,3007.999,5493.255,3820.543,1996.229,1341.400,0.1921,0.3508,0.2440,0.1275,0.0857,1.914,1.438
5025,5024676,Neutral,good,1339.7,3.4,0.0,5293.987,335.758,1086.122,6001.264,562.128,0.3987,0.0253,0.0818,0.4519,0.0423,0.181,0.309
5026,5025676,Neutral,good,1338.8,3.7,0.0,2632.535,3251.104,2373.592,4590.638,2204.203,0.1749,0.2160,0.1577,0.3050,0.1464,0.517,1.370
5027,5026676,Neutral,good,1338.8,2.4,0.0,573.323,512.691,1360.108,2675.457,1091.820,0.0923,0.0825,0.2189,0.4306,0.1757,0.508,0.377
5028,5027676,Neutral,good,1338.6,3.7,0.0,646.929,1721.394,2278.325,4093.359,2133.544,0.0595,0.1583,0.2095,0.3765,0.1962,0.557,0.756
5029,5028676,Neutral,good,1338.8,3.4,0.0,2823.675,17471.898,12399.309,6699.616,4566.234,0.0642,0.3974,0.2821,0.1524,0.1039,1.851,1.409
5030,5029676,Neutral,good,1341.2,4.4,0.0,11115.536,27676.330,25016.562,5921.444,958.289,0.1572,0.3915,0.3539,0.0838,0.0136,4.225,1.106
5031,5030676,Neutral,good,1338.9,3.3,0.0,1111.439,4753.606,6070.487,3169.060,1835.877,0.0656,0.2806,0.3583,0.1871,0.1084,1.916,0.783
5032,5031676,Neutral,good,1339.3,2.8,0.0,1774.656,5068.422,4352.816,2857.404,2083.707,0.1100,0.3141,0.2697,0.1771,0.1291,1.523,1.164
5033,5032676,Neutral,good,1338.8,2.8,0.0,2026.355,2232.117,714.614,1710.108,738.496,0.2730,0.3008,0.0963,0.2304,0.0995,0.418,3.124
5034,5033676,Neutral,good,1338.0,3.5,0.0,821.664,935.169,400.193,4809.089,2029.059,0.0913,0.1040,0.0445,0.5346,0.2256,0.083,2.337
5035,5034675,Neutral,good,1339.4,3.1,0.0,3018.200,336.255,800.248,3297.363,2591.792,0.3005,0.0335,0.0797,0.3283,0.2580,0.243,0.420
5036,5035676,Neutral,good,1338.5,3.4,0.0,2908.454,836.175,786.446,1776.931,1344.626,0.3801,0.1093,0.1028,0.2322,0.1757,0.443,1.063
5037,5036675,Neutral,good,1338.4,3.0,0.0,1643.447,2594.013,1050.578,2482.719,337.763,0.2027,0.3199,0.1296,0.3062,0.0417,0.423,2.469
5038,5037675,Neutral,good,1336.8,3.6,0.0,1524.321,1440.070,1299.306,13011.405,1209.257,0.0825,0.0779,0.0703,0.7039,0.0654,0.100,1.108
5039,5038675,Neutral,good,1338.1,3.5,0.0,10867.968,3504.070,3838.755,3170.448,478.411,0.4972,0.1603,0.1756,0.1450,0.0219,1.211,0.913
5040,5039675,Neutral,good,1339.3,3.4,0.0,4521.510,766.068,394.077,6902.247,1285.906,0.3260,0.0552,0.0284,0.4976,0.0927,0.057,1.944
5041,5040675,Neutral,good,1337.9,3.5,0.0,31055.379,11143.236,2239.002,6327.194,2868.407,0.5790,0.2078,0.0417,0.1180,0.0535,0.354,4.977
5042,5041675,Neutral,good,1337.4,2.8,0.0,1634.813,857.342,616.685,5823.124,770.326,0.1685,0.0884,0.0636,0.6002,0.0794,0.106,1.390
5043,5044027,Neutral,good,1338.2,3.3,0.0,8190.124,2314.888,637.669,5550.758,1076.693,0.4609,0.1303,0.0359,0.3124,0.0606,0.115,3.630
5044,5044174,Neutral,good,1338.9,3.6,0.0,26824.299,146.160,1883.992,4562.368,856.801,0.7827,0.0043,0.0550,0.1331,0.0250,0.413,0.078
5045,5044675,Neutral,good,1338.6,3.1,0.0,8551.086,1201.698,449.146,4306.858,1676.380,0.5283,0.0742,0.0278,0.2661,0.1036,0.104,2.676
5046,5045675,Neutral,good,1337.7,3.3,0.0,2879.545,4477.299,3339.386,4573.745,769.136,0.1795,0.2791,0.2082,0.2852,0.0480,0.730,1.341
5047,5046675,Neutral,good,1338.7,3.4,0.0,4133.952,4724.369,2063.122,4292.657,3806.576,0.2173,0.2484,0.1085,0.2257,0.2001,0.481,2.290
5048,5047675,Neutral,good,1339.0,3.4,0.0,5719.793,8202.165,2976.520,3010.824,3056.542,0.2491,0.3571,0.1296,0.1311,0.1331,0.989,2.756
5049,5048675,Neutral,good,1338.9,3.3,0.0,6956.013,3153.887,2541.174,6435.064,1026.505,0.3459,0.1568,0.1263,0.3200,0.0510,0.395,1.241
5050,5049674,Neutral,good,1339.1,3.6,0.0,2536.520,2736.670,6555.779,6925.819,4396.265,0.1096,0.1182,0.2832,0.2992,0.1899,0.947,0.417
5051,5050674,Neutral,good,1337.7,3.2,0.0,2772.096,3261.799,3835.486,8948.160,1309.110,0.1377,0.1621,0.1906,0.4446,0.0650,0.429,0.850
5052,5051674,Neutral,good,1337.1,2.8,0.0,5331.997,3048.085,3306.850,5233.030,1501.314,0.2894,0.1655,0.1795,0.2841,0.0815,0.632,0.922
5053,5052674,Neutral,good,1338.0,3.7,0.0,8606.945,1013.012,1659.683,1927.669,906.794,0.6098,0.0718,0.1176,0.1366,0.0642,0.861,0.610
5054,5053674,Neutral,good,1338.8,2.8,0.0,3360.028,3380.806,3500.631,1192.271,3066.200,0.2317,0.2332,0.2414,0.0822,0.2115,2.936,0.966
5055,5054674,Neutral,good,1337.8,2.9,0.0,1570.444,631.223,1042.733,7606.119,854.380,0.1342,0.0539,0.0891,0.6498,0.0730,0.137,0.605
5056,5055674,Neutral,good,1337.9,2.9,0.0,956.891,388.038,572.184,2614.429,539.806,0.1887,0.0765,0.1128,0.5155,0.1064,0.219,0.678
5057,5056674,Neutral,good,1338.3,2.8,0.0,2112.511,1614.728,2353.029,2224.232,1692.347,0.2113,0.1615,0.2354,0.2225,0.1693,1.058,0.686
5058,5057674,Neutral,good,1338.4,3.4,0.0,5601.295,3893.914,1620.798,5081.286,1407.779,0.3182,0.2212,0.0921,0.2886,0.0800,0.319,2.402
5059,5058674,Neutral,good,1339.2,3.5,0.0,1653.084,759.553,1758.960,6334.301,1956.115,0.1326,0.0609,0.1411,0.5083,0.1570,0.278,0.432
5060,5059674,Neutral,good,1337.6,3.6,0.0,5311.658,9841.576,6291.679,4511.333,4866.345,0.1723,0.3193,0.2041,0.1464,0.1579,1.395,1.564
5061,5060674,Neutral,good,1338.6,3.4,0.0,999.277,852.169,754.978,13632.016,1900.855,0.0551,0.0470,0.0416,0.7515,0.1048,0.055,1.129
5062,5061674,Neutral,good,1338.1,3.5,0.0,3362.634,3481.597,1818.418,3378.194,971.275,0.2584,0.2676,0.1397,0.2596,0.0746,0.538,1.915
5063,5062674,Neutral,good,1337.8,3.4,0.0,19054.764,9889.684,3735.749,4872.256,1356.705,0.4897,0.2542,0.0960,0.1252,0.0349,0.767,2.647
5064,5063674,Neutral,good,1338.6,3.0,0.0,2662.139,1305.104,819.753,3733.734,2451.999,0.2426,0.1189,0.0747,0.3403,0.2235,0.220,1.592
5065,5064674,Neutral,good,1338.8,2.8,0.0,4295.051,6971.348,2265.926,1724.933,630.386,0.2703,0.4388,0.1426,0.1086,0.0397,1.314,3.077
5066,5065673,Neutral,good,1339.0,2.9,0.0,1573.676,2130.527,5810.790,7830.149,1517.118,0.0834,0.1130,0.3081,0.4151,0.0804,0.742,0.367
5067,5066674,Neutral,good,1338.5,3.1,0.0,4501.930,3836.008,577.983,6766.962,962.135,0.2705,0.2305,0.0347,0.4065,0.0578,0.085,6.637
5068,5067673,Neutral,good,1338.4,2.9,0.0,11980.164,1965.745,484.800,4928.747,685.169,0.5977,0.0981,0.0242,0.2459,0.0342,0.098,4.055
5069,5068673,Neutral,good,1339.0,2.3,0.0,1220.376,3912.135,3433.799,2460.893,720.508,0.1039,0.3330,0.2923,0.2095,0.0613,1.395,1.139
5070,5069673,Neutral,good,1338.7,2.8,0.0,4221.775,5530.621,906.753,2494.087,830.018,0.3019,0.3955,0.0648,0.1784,0.0594,0.364,6.099
5071,5070673,Neutral,good,1337.9,3.0,0.0,339.672,1738.321,1967.273,1864.601,2426.265,0.0407,0.2085,0.2360,0.2237,0.2911,1.055,0.884
5072,5071673,Neutral,good,1338.2,3.1,0.0,2564.794,911.776,964.889,2838.097,1028.404,0.3087,0.1097,0.1161,0.3416,0.1238,0.340,0.945
5073,5072673,Neutral,good,1338.1,2.8,0.0,2206.902,1150.723,1419.287,2095.882,354.875,0.3053,0.1592,0.1964,0.2900,0.0491,0.677,0.811
5074,5073673,Neutral,good,1340.9,3.7,0.0,11305.370,4491.912,4252.687,1800.602,444.707,0.5071,0.2015,0.1907,0.0808,0.0199,2.362,1.056
5075,5074673,Neutral,good,1339.7,3.5,0.0,1379.383,1716.654,2027.002,6177.057,5049.457,0.0844,0.1050,0.1240,0.3778,0.3088,0.328,0.847
5076,5075673,Neutral,good,1338.9,2.9,0.0,4828.418,2284.875,3936.590,5272.722,2045.826,0.2629,0.1244,0.2143,0.2871,0.1114,0.747,0.580
5077,5076673,Neutral,good,1339.1,3.2,0.0,2038.132,10157.297,10073.628,4258.540,2678.332,0.0698,0.3478,0.3449,0.1458,0.0917,2.366,1.008
5078,5077673,Neutral,good,1338.6,4.0,0.0,943.340,2907.840,3625.261,3668.259,3047.970,0.0665,0.2049,0.2554,0.2585,0.2148,0.988,0.802
5079,5078673,Neutral,good,1341.2,3.9,0.0,5933.286,12109.304,4474.554,1837.304,709.501,0.2367,0.4831,0.1785,0.0733,0.0283,2.435,2.706
5080,5079673,Neutral,good,1339.6,2.8,0.0,3446.657,1360.658,2901.132,10852.638,4055.912,0.1524,0.0602,0.1283,0.4798,0.1793,0.267,0.469
5081,5080673,Neutral,good,1338.6,3.5,0.0,2676.075,2726.334,2008.625,5130.275,2176.741,0.1818,0.1852,0.1365,0.3486,0.1479,0.392,1.357
5082,5081673,Neutral,good,1338.8,2.7,0.0,3537.759,1110.724,230.855,2220.800,917.680,0.4412,0.1385,0.0288,0.2770,0.1145,0.104,4.811
5083,5082672,Neutral,good,1339.1,4.0,0.0,8478.923,7460.732,1695.181,3699.479,1228.445,0.3758,0.3307,0.0751,0.1640,0.0544,0.458,4.401
5084,5083672,Neutral,good,1340.1,3.3,0.0,9972.662,380.652,1635.188,4652.048,1684.522,0.5442,0.0208,0.0892,0.2539,0.0919,0.351,0.233
5085,5084672,Neutral,good,1338.1,3.3,0.0,3601.150,5173.415,6513.375,6110.202,6087.044,0.1310,0.1882,0.2370,0.2223,0.2215,1.066,0.794
5086,5085672,Neutral,good,1338.3,2.9,0.0,959.922,4731.378,4006.348,6154.729,2892.083,0.0512,0.2524,0.2137,0.3283,0.1543,0.651,1.181
